0.0210954	-0.0983162	-0.0383174	-0.118167	-0.095529	-0.168989	-0.135376	-0.0663864	0.067857	-0.00985018	0.107873	-0.0319464	0.0519823	-0.0468315	-0.0290065	0.0195905	0.0592117	-0.0302331	-0.0673479	-0.0750051	-0.0996911	-0.130052	-0.0995911	-0.0627202	-0.037488	-0.209358	-0.157318	-0.00726012	0.100287	0.37747	0.301259	0.211915	0.259441	0.150819	0.050119	0.094123	0.106864	0.0654039	0.0415969	0.178662	0.159379	0.0827429	0.079977	0.0553772	0.0882134	0.0413712	0.0913592	0.106073	0.0625677	0.111816	0.132024	0.0789219	0.00808087	-1.93757e-05	-0.0272575	0.232384	0.243942	0.148384	0.224386	0.125632	0.10786	-0.0722653	-0.0438703	-0.159533	-0.271625	-0.220965	-0.0171606	0.0760878	0.0984032	0.198403	0.124471	0.0576271	-0.0326972	-0.000150563	0.0798333	0.218191	0.0423911	0.0807602	0.0153315	0.0876301	0.23401	0.126202	0.125885	0.029424	0.0149543	-0.0406538	-0.0960626	-0.124736	-0.153665	-0.0808524	-0.018334	0.0807018	0.189543	0.0935402	0.0589377	0.0263382	0.106008	0.14134	0.164878	0.154471	0.177559	0.0417315	0.0137165	0.0783668	0.100144	0.00392898	0.0250667	-0.0388301	0.080454	0.116611	0.149999	0.20313	0.230718	0.105664	0.0773976	0.077673	0.0691073	0.0643699	0.140959	0.104082	0.178916	0.0522838	0.156351	0.103096	0.088648	-0.027638	-0.102575	-0.106827	-0.084281	-0.150639	-0.108456	0.0552555	0.165221	0.160678	0.170306	0.199698	0.0599011	-0.0314451	0.0210832	0.0381815	-0.0122774	-0.0200611	-0.0506455	-0.0692622	-0.203314	-0.219393	-0.182989	-0.107454	-0.162797	-0.108357	-0.129812	0.0325457	0.100508	0.0189886	-0.00563464	0.0717067	-0.0691748	-0.0976482	-0.113498	-0.0805358	-0.166328	-0.140278	-0.0895212	-0.0762725	-0.0583733	-0.0807815	-0.010436	0.0841175	0.0499509	0.063496	0.124746	-0.117087	-0.0926266	-0.0318413	0.0306452	-0.0180993	0.0229091	-0.0290502	0.0171332	0.194931	-0.0154692	-0.0217819	-0.130146	-0.230272	-0.198404	-0.13531	-0.196125	-0.242147	-0.229905	-0.0836154	-0.0344292	-0.135694	-0.262237	-0.120807	-0.0237931	-0.0167663	-0.141182	-0.122761	-0.164549	-0.0294502	
-0.047249	-0.0694821	-0.135338	-0.0650129	-0.160478	-0.153083	-0.0562145	-0.0728542	-0.175679	-0.0269593	-0.0635794	-0.0358918	-0.0609076	-0.0552441	-0.0765862	-0.0195764	0.000438997	-0.0333566	-0.0119208	-0.00347317	-0.0777448	-0.122158	-0.111233	-0.142585	-0.252261	-0.253347	-0.166951	-0.0823136	-0.0790062	-0.145783	0.160523	0.235354	0.154496	0.182579	0.198729	0.136371	0.0310283	0.0859828	0.0748319	0.073224	0.0346371	0.0116564	0.0968388	0.1047	0.0407719	0.0362519	0.0274215	0.0575933	0.0927442	0.126324	0.129918	-0.0370434	0.0456306	0.0658271	0.156816	0.137287	0.2182	0.361329	0.181186	0.224755	0.0776193	0.0938331	-0.0650589	-0.214624	-0.116759	-0.147777	-0.085836	-0.0860779	0.0535932	0.0965727	0.0542777	-0.00590559	-0.0143055	-0.0754564	0.0281306	-0.005205	0.0855	0.00340173	0.112884	0.0872795	0.173112	0.282001	0.181899	0.153298	-0.0497704	-0.0210614	-0.0574707	-0.220099	-0.149567	-0.0709756	-0.0178859	0.0111612	0.0738438	0.0791588	0.141961	0.147837	0.204926	0.329804	0.224122	0.174022	-0.0549852	-0.0352429	-0.0312384	-0.0249228	-0.00697913	0.0722651	-0.0404144	0.0397881	0.0701287	0.0937553	0.267829	0.333037	0.197615	0.164737	0.206871	0.100512	0.045608	0.100014	0.135783	0.225676	0.104709	0.127263	-0.0169748	-0.0105763	-0.0490399	-0.00274058	-0.0330732	-0.0458311	-0.0738279	-0.0423866	0.011287	0.172375	0.205473	0.148049	0.183879	0.0794771	0.0766329	0.0935897	0.0402154	-0.0363802	0.0464697	-0.0440142	-0.110334	-0.14427	-0.186229	-0.191429	-0.280523	-0.229374	-0.175839	-0.217993	-0.0178623	0.0499704	0.030222	0.169978	0.104527	-0.0272231	-0.0747947	-0.235372	-0.230365	-0.280212	-0.204139	-0.203285	-0.192473	-0.0523802	-0.0846966	-0.0460412	0.0443501	-0.00292764	0.147291	0.056677	0.0216666	0.0582891	-0.0906445	-0.0863553	-0.102884	0.0557481	0.0112655	0.0964982	0.157718	0.0062944	0.142099	0.0197096	-0.0701793	-0.198631	-0.12907	-0.178522	-0.218706	-0.198732	-0.24296	-0.212581	-0.098966	-0.07328	-0.103013	-0.15534	-0.183762	-0.18992	-0.156453	-0.152967	-0.0592191	-0.0656358	
-0.138861	-0.0601649	-0.0716446	-0.113664	-0.10227	-0.0277682	-0.12571	-0.164023	-0.151212	-0.205993	-0.199395	-0.0907078	-0.147167	-0.0776291	-0.0328706	-0.1084	-0.114691	0.020074	-0.00955247	-0.0233038	-0.00289371	-0.0338182	-0.179948	-0.282743	-0.293988	-0.165542	-0.176202	-0.253679	-0.276271	-0.255004	-0.222037	0.036549	0.111858	0.185293	0.250733	0.123851	0.134359	0.052544	0.0972462	-0.0695847	-0.068419	0.0607531	0.0414958	0.0273005	0.0578788	0.0325423	0.0340325	0.0370511	0.121326	0.0775157	-0.0641092	0.0915543	0.0506755	0.188185	0.216942	0.144523	0.194814	0.175297	0.28878	0.13315	0.197318	0.113471	-0.0579226	0.0337467	-0.0765203	0.009482	-0.169083	-0.10004	-0.120367	-0.157556	-0.0718359	-0.00691262	-0.023689	0.0020797	-0.150293	-0.145214	-0.0374878	0.129225	0.0893265	0.172139	0.133056	0.213123	0.25531	0.111456	0.152631	-0.0277848	-0.11458	-0.0590872	-0.08166	-0.107121	-0.0182548	-0.0416756	-0.109282	0.0869935	0.174671	0.300908	0.364224	0.216934	0.254914	0.0373487	0.0191758	-0.0692763	-0.0671636	-0.0922487	-0.070239	-0.0473856	0.107318	0.0768339	0.0462933	0.206632	0.224242	0.189952	0.232951	0.281276	0.175411	0.178943	0.147331	0.10365	0.14402	0.0937703	0.135858	0.0633938	-0.0325952	-0.148204	-0.108011	-0.0320915	0.026684	-0.0434131	-0.014875	0.121178	0.243675	0.116304	0.137763	0.211995	0.0537599	0.0644177	0.131064	0.112454	0.00829063	0.0295777	-0.076102	-0.0481826	-0.107536	-0.199651	-0.136144	-0.223885	-0.187447	-0.290994	-0.245459	-0.0871076	-0.0532668	-0.00316645	0.118238	0.0811213	0.0743509	-0.0727164	-0.168762	-0.17036	-0.300355	-0.292416	-0.302793	-0.212989	-0.1176	-0.163677	-0.0205169	0.0109818	-0.0249243	0.0823723	-0.0371149	0.0679904	-0.0266966	0.0140973	0.0738083	-0.0926642	-0.0630432	-0.0786735	0.123158	0.167278	0.0618531	0.0998669	0.024209	0.066337	-0.00325269	0.0738242	-0.115612	-0.166262	-0.158891	-0.189039	-0.114449	-0.188303	-0.245322	-0.101952	0.0448566	-0.128514	-0.234076	-0.283834	-0.173143	-0.101397	-0.0537546	-0.0965727	
-0.0738538	-0.116398	-0.0424465	-0.0589378	0.00971593	-0.0808477	-0.139409	-0.158242	-0.168261	-0.276334	-0.204679	-0.293587	-0.082701	-0.0836228	-0.0894003	-0.0904772	-0.055405	-0.0722437	-0.0109173	0.00651635	0.0253693	-0.068269	-0.203467	-0.255549	-0.14428	-0.235362	-0.242152	-0.324298	-0.366707	-0.2741	-0.339603	-0.357359	0.034218	0.160685	0.0676164	0.216677	0.159456	0.0896601	-0.106206	0.00407178	-0.0176826	-0.0590591	-0.0351386	-0.0443441	-0.00136335	0.0538875	0.0731748	0.087945	0.000404252	-0.0499844	0.0693505	0.0711121	0.203329	0.204281	0.134233	0.265973	0.092491	0.0649259	0.08296	0.212361	0.145371	0.0430317	0.19004	0.110867	0.0853633	-0.122945	-0.00564695	-0.190724	-0.285306	-0.250054	-0.218176	-0.114828	-0.015723	-0.0835161	-0.151911	-0.10388	-0.0714936	0.0365701	0.132998	0.112386	0.210874	0.0968571	0.133657	0.234937	0.117483	0.0628807	-0.00590645	0.0457883	0.0202092	-0.0321178	-0.135115	-0.117446	0.0257896	0.0134173	0.239782	0.307123	0.259126	0.221895	0.0068388	0.0667627	0.0634837	-0.0360896	-0.109872	-0.106441	-0.096282	-0.0384135	0.0755619	0.106382	0.202897	0.165438	0.0784588	0.088954	0.188756	0.178708	0.209433	0.219429	0.208365	0.155354	0.0826573	0.021289	0.0184264	-0.0559007	-0.0342118	-0.0910983	-0.0581242	-0.0707635	-0.0850831	0.0682309	0.190807	0.219886	0.195717	0.206875	0.125706	0.0111613	0.0833874	0.129431	0.090029	0.0145949	0.10038	-0.0205011	-0.0613603	-0.15368	-0.131554	-0.0992871	-0.219617	-0.128987	-0.189615	-0.135619	-0.172409	-0.0942018	-0.0639584	0.0462902	0.0243279	-0.0195197	-0.129873	-0.0613249	-0.100983	-0.191826	-0.194748	-0.285504	-0.278804	-0.197028	-0.151236	-0.0406777	-0.0319333	0.00377497	0.013484	-0.0510124	-0.00462344	-0.107973	0.0550777	-0.0193595	0.00317328	0.117779	-0.0263936	0.0293975	0.0533838	0.0426712	0.0857949	0.0786364	0.0298865	0.0377285	0.173292	0.0658473	0.0594889	-0.0578166	-0.109374	-0.0628894	-0.115206	-0.100238	-0.121475	-0.141951	-0.168152	-0.0749282	-0.158083	-0.150428	-0.181932	-0.0996242	-0.160223	-0.124038	
-0.100241	-0.0656383	-0.112103	0.0438381	-0.0611289	-0.0929483	-0.0937752	-0.111139	-0.241978	-0.147069	-0.321217	-0.149899	-0.199257	-0.104009	-0.104758	-0.0150043	-0.021538	-0.0516799	-0.0362021	0.0409411	-0.0815124	-0.161242	-0.0758203	0.00346792	-0.183618	-0.242325	-0.363808	-0.319984	-0.296608	-0.418798	-0.320406	-0.257248	-0.290721	-0.125979	0.0795238	0.0811776	0.0932955	0.00111903	0.0280985	-0.00919421	0.0265635	-0.0806685	-0.138695	-0.0794088	-0.0680503	0.0349883	0.0952825	0.0286858	-0.0184713	0.0391135	0.109839	0.19125	0.177401	0.137786	0.215025	0.0624701	0.104054	0.0230338	-0.0044105	0.0515754	0.0577093	0.230864	0.192274	0.145119	0.0348298	0.0565832	-0.144629	-0.188319	-0.267162	-0.272151	-0.246054	-0.21416	-0.20242	-0.156928	0.0181665	-0.0340629	0.0161234	-0.0839295	0.0486242	0.120515	0.0771038	0.129769	0.0780798	0.103169	0.112524	0.188609	0.243938	0.0876179	0.076294	-0.0037698	-0.073714	-0.00959946	0.0290989	0.154638	0.0974663	0.104383	0.0812854	0.0494515	0.0342918	0.0388129	-0.0224339	0.00430682	-0.0464037	-0.104072	-0.0619992	0.0378543	-0.0113056	0.191647	0.200001	0.0512901	0.0722251	0.0837083	-0.0207773	0.0554536	0.21133	0.194916	0.164878	0.145724	0.0413056	-0.00634664	-0.162218	-0.0914816	-0.08319	0.0701867	-0.00851401	-0.0744797	0.0116245	0.174897	0.28436	0.222505	0.186972	0.183321	0.0779335	0.0137213	0.0889076	0.0970562	0.0232686	0.0715972	0.0160994	-0.0388369	-0.0687477	-0.110085	-0.151275	-0.146604	-0.0490598	-0.155168	-0.0847847	-0.0472219	0.0375504	-0.111662	-0.0162831	-0.051252	-0.115002	-0.182976	-0.147139	-0.154793	-0.0538367	-0.093366	-0.15013	-0.144442	-0.129995	-0.202246	-0.132206	-0.0446731	-0.0194843	-0.0204468	-0.0453488	-0.0707476	-0.0535395	-0.00162626	-0.0860528	0.0162634	-0.00299732	0.0343568	0.183123	0.0985944	-0.0565584	-0.00997198	0.0562813	-0.0052956	0.0982568	0.115078	0.0645123	0.0921925	0.119565	0.137632	0.0757913	-0.0169359	-0.0348082	-0.0221614	0.0308276	-0.146427	-0.233193	-0.198402	0.0193715	-0.0316978	-0.069314	-0.19809	-0.130134	-0.141886	
-0.116924	-0.0737855	0.0292059	-0.140475	-0.0819969	-0.0496529	-0.0610782	-0.144764	-0.0557363	-0.23742	-0.0759235	-0.163701	-0.16309	-0.174307	-0.018374	-0.0467304	-0.032296	0.052397	-0.00478705	-0.150645	-0.148025	-0.0306089	0.00717822	-0.0442297	-0.106979	-0.264582	-0.256698	-0.310321	-0.34494	-0.308748	-0.324841	-0.218462	-0.310421	-0.345742	-0.144782	-0.0868679	-0.0867615	0.039757	0.132092	0.0252636	-0.0679925	-0.0118445	-0.0729751	-0.137798	-0.0293245	-0.0601368	-0.0689019	-0.0374438	0.0935111	0.15629	0.16832	0.174277	0.115314	0.144853	0.0484672	0.0459431	0.00741836	0.0422488	0.0459838	-0.144172	0.145728	0.155882	0.106173	0.108455	0.100472	0.0324258	-0.131996	-0.192593	-0.165004	-0.216913	-0.232849	-0.291839	-0.301969	-0.0924905	-0.0520254	0.0875082	-0.034635	0.010234	-0.103553	0.00927258	0.0482577	0.0710099	0.0984747	-0.0310026	0.154508	0.218321	0.208231	0.241047	0.0598913	0.0357444	0.114148	0.0937972	0.10409	0.088746	-0.0160559	-0.136296	-0.116328	-0.0826211	0.0996343	-0.0258819	-0.0190792	-0.0405729	-0.00159089	0.0568733	0.031413	-0.00640162	0.13097	0.0415062	0.00736555	0.117309	0.101655	-0.0391416	-0.0337246	0.0287994	0.0376439	0.120163	0.101879	0.0348611	0.0471393	-0.134772	-0.059818	-0.128823	0.011093	-0.0423028	0.0295738	0.0874317	0.210593	0.214864	0.179097	0.205774	0.183568	0.0138438	0.0910507	0.19118	0.0262765	-0.0351721	0.0593833	0.0161801	-0.0892295	-0.0511712	-0.0829774	-0.0536998	-0.122459	-0.117235	-0.0721612	0.0130602	0.000363492	0.0240625	0.00967994	0.114779	-0.109983	-0.155755	-0.209658	-0.20259	-0.164237	-0.118949	-0.141316	0.0100792	-0.0106327	0.0391329	-0.0223024	-0.0484887	-0.0664174	-0.13048	-0.0798869	-0.0956546	-0.0871076	-0.0265897	-0.056394	-0.0478915	-0.0266474	-0.0484364	0.0703305	0.0332122	0.0899794	0.0760164	0.0964311	0.000108951	-0.0942481	0.04394	0.0749945	0.125625	0.0465041	0.0963783	0.118883	0.185991	0.193533	0.132145	0.117653	0.11019	-0.0663051	-0.0737161	-0.089502	-0.118607	-0.0790503	0.0847867	-0.0244025	-0.0396687	-0.128228	-0.0963158	
-0.0376255	-0.0289307	-0.105021	-0.0952716	-0.131117	-0.0536816	-0.0871294	-0.0209121	-0.106628	0.0278102	-0.0208133	-0.0565234	-0.0889829	-0.0715814	-0.12445	-0.0537277	-0.0106839	-0.0148158	-0.0836204	-0.126407	-0.0326994	0.0119878	-0.0654536	-0.101534	-0.10045	-0.0636545	-0.122172	-0.238652	-0.294622	-0.215436	-0.196885	-0.384249	-0.243528	-0.278698	-0.486983	-0.304195	-0.160191	-0.00373518	-0.00032824	0.0697715	-0.0101679	-0.040153	0.0109447	-0.00722654	-0.103216	-0.126741	-0.161971	0.0142486	0.112576	0.176818	0.192582	0.0943055	0.138127	0.0153364	-0.0431627	0.011756	0.0027057	0.00572518	-0.0711384	0.125745	-0.0593999	-0.0568741	0.03944	0.0338453	0.0653306	-0.073515	0.0368297	-0.0570897	-0.115731	-0.123614	-0.21893	-0.22163	-0.11031	-0.157457	-0.0498545	-0.0731139	0.0569321	-0.0456706	-0.0385977	-0.149502	-0.0366775	-0.00560072	-0.0116194	0.172913	0.0523849	0.116252	0.171004	0.16609	0.218945	0.21115	0.162794	0.194684	0.13753	-0.104539	-0.158291	-0.190743	-0.209187	-0.0779635	-0.169394	-0.0142158	-0.0455263	-0.0368993	0.0499858	0.116292	0.109623	0.119854	0.0550314	-0.04633	-0.0204045	0.0396198	-0.0194652	-0.00145886	0.0329762	-0.0161665	-0.0865948	-0.0870332	-0.0205752	-0.0147271	-0.126581	-0.00216722	-0.0378938	0.0571754	-0.0703119	-0.0443504	0.0594782	0.272494	0.235157	0.181348	0.136723	0.110943	0.0190428	0.110659	0.127466	0.0479924	0.0954416	0.0233352	-0.0569138	-0.0939552	-0.0272966	-0.10057	-0.0445192	-0.116144	0.0262897	-0.0349078	-0.0737317	0.0610732	0.101375	0.0412462	0.0461482	0.00397397	-0.0273795	-0.176289	-0.182844	-0.151773	-0.164233	-0.118062	-0.0566979	-0.066904	0.181797	0.111081	0.108658	0.0753519	-0.04963	-0.0862905	-0.201083	-0.151597	-0.0755084	-0.0670433	-0.0157041	-0.0997878	-0.0100304	0.0068907	-0.0159419	0.088964	-0.0727819	0.0569956	0.0655519	0.00159913	0.0440721	0.00251791	0.0233545	0.000360757	0.184728	0.0814792	0.145641	0.122829	0.197236	0.334787	0.230257	0.0548686	0.0205167	0.00999903	0.0288302	0.0459159	-0.0736909	-0.0853692	0.097455	0.0915431	0.0151751	-0.0446253	
0.0389324	-0.0607409	-0.140721	-0.0866894	-0.0949519	-0.138399	-0.0349945	-0.00942331	0.0392997	0.122146	0.035857	0.100872	0.0687934	-0.0343315	-0.109617	-0.0919582	-0.0673742	-0.137233	-0.110069	0.0638502	0.044372	-0.0849415	-0.100601	-0.086369	-0.0818272	0.052747	-0.0484466	-0.049548	-0.0689952	-0.166838	-0.259671	-0.196747	-0.330249	-0.357798	-0.370133	-0.475233	-0.24382	-0.224037	-0.0816439	-0.0234492	0.118794	0.0328383	0.026232	0.0333654	-0.0958692	-0.14085	-0.0125894	0.0148451	0.0957804	0.104461	0.0673706	0.147986	-0.0281464	-0.0724893	-0.0353855	-0.121166	-0.0255656	-0.0676449	0.0916442	-0.00683038	-0.0766605	-0.140029	-0.132055	-0.0343877	-0.128047	0.0471416	0.0291541	0.094851	-0.00707465	-0.0996758	-0.0508128	0.0028932	-0.0598127	-0.0402076	-0.11745	-0.101591	-0.083782	-0.0448834	-0.083722	-0.0699062	-0.195689	-0.104142	0.0731154	0.0783303	0.0966746	-8.88718e-05	0.0608438	0.115175	0.31766	0.323436	0.270486	0.160697	-0.0269421	-0.0760859	-0.215166	-0.176472	-0.155869	-0.273924	-0.186794	-0.196356	-0.0398168	0.0669705	0.0551031	0.0806981	0.163875	0.136827	-0.0480208	0.0274434	0.0106783	-0.173266	-0.0572175	0.0505896	-0.00670437	-0.0704253	-0.102486	-0.195236	-0.224087	-0.176276	-0.0369441	-0.0330954	0.0780051	0.0147481	0.0147254	0.0823442	0.180815	0.145183	0.161905	0.107473	0.0882443	-0.0145661	0.0613763	0.137521	0.052151	0.0310142	0.0619784	0.0615606	-0.0693452	-0.0713678	-0.0626731	0.00123228	-0.0918784	0.0461836	0.0230582	0.0762703	0.126602	-0.00797721	0.043495	0.0913061	0.0148357	-0.107997	-0.0450245	-0.0144306	-0.0711838	-0.151632	-0.0834279	-0.0612032	0.0153061	0.115472	0.03894	0.194906	0.181439	0.100448	0.0522114	-0.0494141	-0.0739056	-0.16162	-0.128161	-0.049742	-0.121603	0.0213927	-0.046137	-0.00169817	0.00590741	-0.103745	0.0588958	-0.0953591	-0.0903168	0.0724657	0.0923558	0.0181195	-0.0553275	0.0715232	0.0266706	0.212909	0.0968857	0.137064	0.237636	0.22098	0.19416	0.153316	0.142075	0.114131	0.124402	0.0545345	0.0745698	-0.015356	-0.00222863	0.0856817	0.165632	0.0990119	
0.0802418	-0.0519783	-0.00654484	-0.130171	-0.0723349	-0.0617768	-0.0414439	0.029314	0.175859	0.0532852	0.217313	0.143235	0.132969	0.0161487	0.00167384	-0.12048	-0.21045	-0.131506	0.0238501	0.0151939	-0.0114095	0.00187303	-0.078719	-0.0766763	0.0474924	-0.0990054	0.108656	0.121462	0.0375422	-0.104389	-0.143491	-0.158348	-0.275475	-0.387318	-0.288279	-0.245451	-0.478881	-0.324714	-0.216221	-0.0333602	0.00720061	0.134487	0.0464183	-0.0416872	0.025328	0.0674372	0.0758847	0.0803522	-0.00846679	-0.0466206	0.0179884	-0.0380635	-0.0640028	-0.0558473	-0.119609	-0.0736574	-0.163469	0.067155	-0.000616587	-0.0937359	-0.0597735	-0.118548	-0.198707	-0.262911	-0.0281876	-0.0181836	0.0656618	0.0513373	0.0995461	0.0718319	0.157121	0.11781	0.0501134	-0.00940468	-0.0833122	-0.14449	-0.214676	-0.131868	-0.105751	-0.0988169	-0.0564184	-0.0649626	-0.00888803	-0.0328866	0.0426792	0.0554691	-0.0397645	0.151975	0.187536	0.315773	0.303736	0.042781	-0.040291	-0.112921	-0.0351794	-0.149152	-0.244092	-0.242114	-0.23384	-0.213302	-0.104369	-0.0146146	0.0692065	0.138928	0.0744127	-0.0203112	0.0926009	0.022458	-0.0817964	-0.0216299	-0.0797164	-0.0780457	-0.0820993	-0.135744	-0.178416	-0.21337	-0.277174	-0.213777	-0.0900284	-0.0134957	0.0205786	0.0655319	0.201831	0.220646	0.119877	-0.00953982	-0.0299542	0.0430382	0.00757555	0.10341	0.126586	-0.00998976	0.0578165	0.117231	0.00868659	-0.0391818	0.0644501	-0.0262871	-0.0593316	-0.0470919	0.0974734	0.0351269	0.0882634	0.167247	0.143852	0.126658	-0.03531	-0.0087278	-0.007126	0.0196605	-0.0645571	0.0475785	0.00903439	0.0236762	-0.0208285	0.0617802	0.125451	0.133803	0.101784	0.0844056	0.132986	0.143056	0.125108	0.11776	0.0436916	-0.0150999	-0.0938735	-0.181903	-0.016448	-0.0406437	0.00949983	-0.0535976	-0.0600942	-0.0101096	-0.121803	-0.0552418	-0.0720901	-0.0445536	-0.0170062	0.0226324	0.0847662	0.0137254	0.0767036	0.0559305	0.191843	0.189254	0.123825	0.0467317	0.128134	0.258787	0.22302	0.216977	0.130212	0.142539	0.110272	0.168193	-0.0167394	0.0267717	0.122765	0.187409	
0.0886107	0.13561	-0.0106573	0.00327776	-0.0486383	0.00407632	0.017463	0.0969086	0.011646	0.237666	0.145047	0.187824	0.096353	0.160324	-0.00798913	-0.100958	-0.0914749	-0.0340411	-0.041312	-0.0642555	-0.0473965	0.0156298	0.0488478	0.0589652	-0.0731116	0.0823298	0.0457079	0.154608	0.0588326	0.0646212	-0.0145082	-0.24493	-0.175812	-0.139661	-0.288375	-0.25457	-0.251868	-0.401818	-0.26815	-0.171554	-0.0282929	-0.0108735	0.0460078	0.086016	0.0936892	0.184632	0.118317	0.0480034	-0.08392	-0.0974504	-0.156998	-0.184258	-0.057357	-0.0802827	-0.0696169	-0.124187	0.0242504	-0.132559	-0.145083	-0.0206187	-0.124688	-0.117916	-0.151608	-0.117469	-0.108254	-0.0499223	-0.00897658	0.0572377	0.120542	0.316399	0.212474	0.162482	0.166174	0.000680404	-0.0372669	-0.163928	-0.147984	-0.244578	-0.15743	-0.114365	0.0412295	0.0350438	-0.154725	-0.0455787	-0.0837353	0.0222719	0.182827	0.00213219	0.10542	0.0701026	0.024447	0.0820535	-0.0261085	-0.00907738	-0.0294667	-0.0952128	-0.174136	-0.134346	-0.226881	-0.132365	-0.162878	-0.127736	0.0536384	0.0469871	-0.0180221	0.0530356	0.0205037	0.000433887	-0.00228604	0.0280039	-0.0407542	-0.170994	-0.216745	-0.193737	-0.19898	-0.212923	-0.134631	-0.132146	-0.186698	-0.0473049	0.0114999	0.211501	0.207249	0.155617	0.00267611	-0.0177758	-0.102944	-0.10628	0.0582017	0.137739	0.0132197	0.0620632	0.0841187	0.0417794	0.0259757	0.0166323	-0.0296117	0.0459924	0.0393686	0.0151745	0.0702486	0.110189	0.17485	0.108789	0.0961251	0.0900218	0.082315	-0.0886172	-0.0102886	0.0562677	0.10791	-0.0172428	0.100015	0.180323	0.197251	0.160207	0.118066	0.0774151	0.150295	0.0285048	0.0163961	0.129306	0.192132	0.231497	0.147363	0.126395	-0.0129626	-0.0326439	-0.0749705	-0.0286441	-0.0711868	-0.0381081	-0.060526	-0.054371	-0.117724	-0.0787575	-0.0177322	-0.150077	-0.115665	0.0143535	0.081407	0.0967465	0.0672826	0.0848219	0.128956	0.117235	0.00304109	0.0378247	0.101484	0.153229	0.262615	0.207939	0.194932	0.205945	0.247061	0.107397	0.177589	0.0487947	0.00921711	0.014092	
